scrape_date,brand,company,product_name,sku_id,price,final_price,retailer,channel,promo_type,original_price,discount%,promo_text,province,city,pack_size,variant,promo_start,promo_end,sales,market_share
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng 90gr x isi 40 (1dus) promo,SKU-C0AAF5B2,160000,160000,Toko Kelontong Digital,Tokopedia,Wholesale Promo,160000,0.0,Harga Grosir,Jawa Timur,Sidoarjo,Grosir,Goreng Spesial,2026-05-01,2026-05-31,100,0.0033
2026-05-29,Wings,Wings Group,TERLARIS - Mie Sedap Goreng [ 1 Dus ] Isi 40 Pcs/ Mie Instan 90 Gram Per Dus/Meyzha shoopp,SKU-311CAD08,143900,143900,Toko Grosir Sembako,Tokopedia,Wholesale Promo,143900,0.0,Harga Grosir,DKI Jakarta,Jakarta Utara,Grosir,Goreng Spesial,2026-05-01,2026-05-31,100,0.0033
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng Isi 10 pcs,SKU-F17F2684,39000,39000,Toko Kelontong Digital,Tokopedia,Bundling Promo,39000,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Barat,Bundling,Goreng Spesial,2026-05-01,2026-05-31,9,0.0003
2026-05-29,Wings,Wings Group,SEDAAP AYAM BAWANG WINGS FOOD,SKU-7857FEFA,120000,120000,Mitra Distributor,Tokopedia,Regular,120000,0.0,-,Jawa Tengah,Semarang,Satuan,Ayam Bawang,2026-05-01,2026-05-31,3,0.0001
2026-05-29,Wings,Wings Group,PALING MURAH! MIE SEDAAP 1 DUS ISI 40.,SKU-C2AE4C06,144050,144050,Toko Kelontong Digital,Tokopedia,Wholesale Promo,144050,0.0,Harga Grosir,DKI Jakarta,Jakarta Selatan,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,25,0.0008
2026-05-29,Wings,Wings Group,MIE SEDAAP GORENG 1 DUS ISI 40 PCS,SKU-05E4263A,151000,151000,Toko Grosir Sembako,Tokopedia,Wholesale Promo,151000,0.0,Harga Grosir,DKI Jakarta,Jakarta Selatan,Grosir,Goreng Spesial,2026-05-01,2026-05-31,90,0.003
2026-05-29,Wings,Wings Group,[1Dus] Mie Sedap Instan 1dus isi 40pcs|| All Varian,SKU-B4E32A5F,150000,150000,Toko Grosir Sembako,Tokopedia,Wholesale Promo,150000,0.0,Harga Grosir,Jawa Barat,Bekasi,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,4,0.0001
2026-05-29,Wings,Wings Group,Paket Isi 12 Mie Sedaap Goreng,SKU-BA1B97F8,45000,45000,Supermarket Online,Tokopedia,Bundling Promo,45000,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Utara,Bundling,Goreng Spesial,2026-05-01,2026-05-31,14,0.0005
2026-05-29,Wings,Wings Group,SEDAAP MIE SINGAPORE SPICY LAKSA 83G,SKU-9825E7DB,3200,3200,Official Store,Tokopedia,Regular,3200,0.0,-,Jawa Timur,Sidoarjo,Satuan,Laksa,2026-05-01,2026-05-31,250,0.0083
2026-05-29,Wings,Wings Group,Mie sedap mie kuah rasa ayam spesial,SKU-F2B91295,105000,105000,Official Store,Tokopedia,Regular,105000,0.0,-,Banten,Tangerang Selatan,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,0,0.0
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Singapore Spicy Laksa Isi 40 Porsi Mie Sedaap Selection Rasa Pedas Enak,SKU-07B698B5,165000,165000,Retail Express,Tokopedia,Wholesale Promo,165000,0.0,Harga Grosir,Jawa Tengah,Semarang,Grosir,Laksa,2026-05-01,2026-05-31,4,0.0001
2026-05-29,Wings,Wings Group,5pcs MIE SEDAAP ALL VARIAN MI INSTANT  PAKET HEMAT,SKU-92D21FA4,50000,50000,Retail Express,Tokopedia,Bundling Promo,50000,0.0,Beli Banyak Lebih Murah,Jawa Barat,Bekasi,Bundling,Lainnya / Mix,2026-05-01,2026-05-31,10,0.0003
2026-05-29,Wings,Wings Group,mie sedap rasa kari ayam dan lain lain,SKU-0994ABEC,106000,106000,Retail Express,Tokopedia,Regular,106000,0.0,-,Jawa Barat,Bogor,Satuan,Kari,2026-05-01,2026-05-31,0,0.0
2026-05-29,Wings,Wings Group,MIE SEDAAP INSTANT GORENG - PER DUS (40 PCS) / Mie Sedap,SKU-CB2B7BF5,178000,178000,Retail Express,Tokopedia,Wholesale Promo,178000,0.0,Harga Grosir,Jawa Barat,Bandung,Grosir,Goreng Spesial,2026-05-01,2026-05-31,4,0.0001
2026-05-29,Wings,Wings Group,[1 DUS] Mie Sedaap Instant Goreng & Kuah 1 Karton Isi 40 Pcs - Mie Sedaap - Sembako Smart Jaya,SKU-D10AEE05,200000,200000,Retail Express,Tokopedia,Wholesale Promo,200000,0.0,Harga Grosir,DKI Jakarta,Jakarta Pusat,Grosir,Goreng Spesial,2026-05-01,2026-05-31,2,0.0001
2026-05-29,Wings,Wings Group,Mie Sedap Goreng 1 Karton Isi 40 Pcs,SKU-C5AF35A3,135000,135000,Toko Grosir Sembako,Tokopedia,Wholesale Promo,135000,0.0,Harga Grosir,Jawa Barat,Bandung,Grosir,Goreng Spesial,2026-05-01,2026-05-31,1,0.0
2026-05-29,Wings,Wings Group,Mie Goreng 1 Dus Mi Instan Enak dan Praktis,SKU-C10F5738,120000,120000,Toko Grosir Sembako,Tokopedia,Wholesale Promo,120000,0.0,Harga Grosir,DKI Jakarta,Jakarta Selatan,Grosir,Goreng Spesial,2026-05-01,2026-05-31,250,0.0083
2026-05-29,Wings,Wings Group,Sedaap Mie Goreng Ala Chef Devina / Dus isi 40 Pcs Instan,SKU-F8077F1E,131500,131500,Toko Grosir Sembako,Tokopedia,Wholesale Promo,131500,0.0,Harga Grosir,Jawa Barat,Bekasi,Grosir,Goreng Spesial,2026-05-01,2026-05-31,80,0.0027
2026-05-29,Wings,Wings Group,Mie Sedaap Sedap Cup Goreng 1 dus isi 12,SKU-4EA3D0DF,91900,91900,Mitra Distributor,Tokopedia,Wholesale Promo,91900,0.0,Harga Grosir,DKI Jakarta,Jakarta Utara,Grosir,Goreng Spesial,2026-05-01,2026-05-31,250,0.0083
2026-05-29,Wings,Wings Group,MIE SEDAAP AYAM BAWANG 5X71G,SKU-FB0938EC,19000,19000,Supermarket Online,Tokopedia,Regular,19000,0.0,-,Jawa Barat,Depok,Satuan,Ayam Bawang,2026-05-01,2026-05-31,0,0.0
2026-05-29,Wings,Wings Group,Sedaap Mie Goreng Instant Isi 40 - Mie Instan Jelas Terasa Sedapnya,SKU-8DA9436E,130000,130000,Supermarket Online,Tokopedia,Wholesale Promo,130000,0.0,Harga Grosir,DKI Jakarta,Jakarta Utara,Grosir,Goreng Spesial,2026-05-01,2026-05-31,12,0.0004
2026-05-29,Wings,Wings Group,Sedap goreng 1 dus isi 40pcs jelas terasa sedapnya Instan Mie,SKU-49733B9D,150000,150000,Retail Express,Tokopedia,Wholesale Promo,150000,0.0,Harga Grosir,Jawa Barat,Bogor,Grosir,Goreng Spesial,2026-05-01,2026-05-31,11,0.0004
2026-05-29,Wings,Wings Group,MIE SEDAP SELECTION 1DUS ISI 40,SKU-523C03FB,145000,145000,Retail Express,Tokopedia,Wholesale Promo,145000,0.0,Harga Grosir,DKI Jakarta,Jakarta Barat,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,18,0.0006
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng Paket isi 12 Pcs,SKU-9E15EA6F,45000,45000,Retail Express,Tokopedia,Bundling Promo,45000,0.0,Beli Banyak Lebih Murah,Jawa Timur,Malang,Bundling,Goreng Spesial,2026-05-01,2026-05-31,14,0.0005
2026-05-29,Wings,Wings Group,mie sedaap goreng 1 dos isi 40 bungkus,SKU-E85F1AEE,159000,159000,Mitra Distributor,Tokopedia,Wholesale Promo,159000,0.0,Harga Grosir,Jawa Barat,Bekasi,Grosir,Goreng Spesial,2026-05-01,2026-05-31,1,0.0
2026-05-29,Wings,Wings Group,SEDAAP Mie Instan Kari Kental Spesial Bag 76 g x3,SKU-D781FBD1,19300,19300,Toko Grosir Sembako,Tokopedia,Bundling Promo,19300,0.0,Beli Banyak Lebih Murah,Jawa Barat,Bandung,Bundling,Kari,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Goreng Bag 91g,SKU-5622E284,11300,11300,Mitra Distributor,Tokopedia,Regular,11300,0.0,-,DKI Jakarta,Jakarta Selatan,Satuan,Goreng Spesial,2026-05-01,2026-05-31,100000,3.3349
2026-05-29,Wings,Wings Group,5 Pcs Mie Sedaap Goreng 90g,SKU-64925ED8,22500,22500,Official Store,Tokopedia,Bundling Promo,22500,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Timur,Bundling,Goreng Spesial,2026-05-01,2026-05-31,100,0.0033
2026-05-29,Wings,Wings Group,Mie Sedap Goreng Noodles Original dan Pedas Karton,SKU-3DD47610,155000,155000,Toko Grosir Sembako,Tokopedia,Wholesale Promo,155000,0.0,Harga Grosir,DKI Jakarta,Jakarta Timur,Grosir,Goreng Spesial,2026-05-01,2026-05-31,60,0.002
2026-05-29,Wings,Wings Group,MIE SEDAP SEDAAP GORENG 90gr 1 dus | Mie sedaap 1 dus isi 40 pcs murah (instan),SKU-27A21CE9,158500,158500,Retail Express,Tokopedia,Wholesale Promo,158500,0.0,Harga Grosir,Jawa Tengah,Surakarta,Grosir,Goreng Spesial,2026-05-01,2026-05-31,23,0.0008
2026-05-29,Wings,Wings Group,"Mi Instan Rasa Mie Goreng Sakura - 1 Dus (40 Bungkus) - Food, Pedas, Bawang, Iga, Noodles",SKU-41BE4DE0,78000,78000,Supermarket Online,Tokopedia,Wholesale Promo,78000,0.0,Harga Grosir,Jawa Timur,Sidoarjo,Grosir,Goreng Spesial,2026-05-01,2026-05-31,100,0.0033
2026-05-29,Wings,Wings Group,Mie Sedaap All Varian Mix 3 & 4 Rasa 1 Dus 40 Pcs - Bisa Reques Note Catatan,SKU-B36E8385,143000,143000,Toko Kelontong Digital,Tokopedia,Wholesale Promo,143000,0.0,Harga Grosir,Jawa Timur,Surabaya,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,0,0.0
2026-05-29,Wings,Wings Group,"Mie Sedaap Goreng Soto isi 5 bks -Makanan Ringan - Food, Noodles",SKU-4ECD5954,20000,20000,Retail Express,Tokopedia,Bundling Promo,20000,0.0,Beli Banyak Lebih Murah,Sumatera Utara,Medan,Bundling,Soto,2026-05-01,2026-05-31,1,0.0
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Goreng 90gr x 40,SKU-EB30E9B0,120000,120000,Retail Express,Tokopedia,Wholesale Promo,120000,0.0,Harga Grosir,Jawa Barat,Bogor,Grosir,Goreng Spesial,2026-05-01,2026-05-31,0,0.0
2026-05-29,Wings,Wings Group,10pcs Mie Sedaap Instan Goreng dan kuah,SKU-6E1EBFA8,36990,36990,Mitra Distributor,Tokopedia,Bundling Promo,36990,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Barat,Bundling,Goreng Spesial,2026-05-01,2026-05-31,500,0.0167
2026-05-29,Wings,Wings Group,Mie Sedaap Sedap Singapore Spicy Laksa isi 5 Pcs Mie Instant 83 gr,SKU-BD76D985,19800,19800,Toko Grosir Sembako,Tokopedia,Bundling Promo,19800,0.0,Beli Banyak Lebih Murah,Jawa Tengah,Semarang,Bundling,Laksa,2026-05-01,2026-05-31,50,0.0017
2026-05-29,Wings,Wings Group,Sedaap Mie Goreng Chef Devina Instant 1 Dus Isi 40 Pcs Halal dan Rasa Terbaik,SKU-1BF17177,130000,130000,Retail Express,Tokopedia,Wholesale Promo,130000,0.0,Harga Grosir,Sumatera Utara,Medan,Grosir,Goreng Spesial,2026-05-01,2026-05-31,2,0.0001
2026-05-29,Wings,Wings Group,Mie Sedaap Rasa Soto Dus Isi 40pcs,SKU-1724B007,145999,145999,Retail Express,Tokopedia,Wholesale Promo,145999,0.0,Harga Grosir,Jawa Timur,Malang,Grosir,Soto,2026-05-01,2026-05-31,30,0.001
2026-05-29,Wings,Wings Group,Mie Sedaap 1 Dus/Mie sedap 1 ctn isi 40 Pcs Goreng,SKU-82073B84,146000,146000,Toko Kelontong Digital,Tokopedia,Wholesale Promo,146000,0.0,Harga Grosir,DKI Jakarta,Jakarta Barat,Grosir,Goreng Spesial,2026-05-01,2026-05-31,30,0.001
2026-05-29,Wings,Wings Group,Sedaap Cup Mie Instan Ayam Jerit 75 gr x 4 pcs,SKU-001248AD,32100,32100,Supermarket Online,Tokopedia,Regular,32100,0.0,-,Jawa Barat,Depok,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,3000,0.1
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Cup Bakso Spesial 77g,SKU-BFFF028C,13200,13200,Mitra Distributor,Tokopedia,Regular,13200,0.0,-,DKI Jakarta,Jakarta Timur,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,10000,0.3335
2026-05-29,Wings,Wings Group,1 DUS/12 PCS Mie Sedaap Cup Rawit Bingit Rasa Ayam Jerit,SKU-86309A8A,59000,59000,Toko Kelontong Digital,Tokopedia,Wholesale Promo,59000,0.0,Harga Grosir,DKI Jakarta,Jakarta Pusat,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,1,0.0
2026-05-29,Wings,Wings Group,SEDAAP MIE GORENG ISI 5 X 90 GR,SKU-69CAAFE1,22750,22750,Retail Express,Tokopedia,Bundling Promo,22750,0.0,Beli Banyak Lebih Murah,Jawa Barat,Depok,Bundling,Goreng Spesial,2026-05-01,2026-05-31,250,0.0083
2026-05-29,Wings,Wings Group,MAKANAN MI INSTAN MIE SEDAAP SEDAP RAWIT BINGIT BASO BLEDUK CUP PACK 6'S X 77GR,SKU-40CC83EC,1283750,1283750,Mitra Distributor,Tokopedia,Bundling Promo,1283750,0.0,Beli Banyak Lebih Murah,Jawa Tengah,Magelang,Bundling,Lainnya / Mix,2026-05-01,2026-05-31,0,0.0
2026-05-29,Wings,Wings Group,mie sedaap goreng isi 20 bungkus,SKU-4E62064D,75500,75500,Toko Grosir Sembako,Tokopedia,Regular,75500,0.0,-,Jawa Barat,Bogor,Satuan,Goreng Spesial,2026-05-01,2026-05-31,750,0.025
2026-05-29,Wings,Wings Group,MIE SEDAAP KUAH SELECTION,SKU-F787058F,3000,3000,Supermarket Online,Tokopedia,Regular,3000,0.0,-,Banten,Tangerang,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,22,0.0007
2026-05-29,Wings,Wings Group,[1Dus 40 pcs] Mie Sedap Instan All Varian,SKU-AC3B395A,150000,150000,Toko Kelontong Digital,Tokopedia,Wholesale Promo,150000,0.0,Harga Grosir,Jawa Barat,Bandung,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,15,0.0005
2026-05-29,Wings,Wings Group,5 pcs - Sedaap Mie Goreng Makanan Instan,SKU-19A54B1B,19400,19400,Toko Grosir Sembako,Tokopedia,Bundling Promo,19400,0.0,Beli Banyak Lebih Murah,Banten,Tangerang,Bundling,Goreng Spesial,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng 1pack isi 5bungkus Mie goreng instant,SKU-8C84ABE8,20500,20500,Retail Express,Tokopedia,Bundling Promo,20500,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Timur,Bundling,Goreng Spesial,2026-05-01,2026-05-31,100,0.0033
2026-05-29,Wings,Wings Group,Mie Sedaap Sedap Goreng isi 5 pcs Mie Goreng Instant 90 gr,SKU-4945B8AE,21100,21100,Toko Kelontong Digital,Tokopedia,Bundling Promo,21100,0.0,Beli Banyak Lebih Murah,Jawa Tengah,Semarang,Bundling,Goreng Spesial,2026-05-01,2026-05-31,100,0.0033
2026-05-29,Wings,Wings Group,Mie Sedaap Rasa Soto 1 Dus 40pcs [75gr/3kg] ( Promo ),SKU-521D5300,148000,148000,Toko Grosir Sembako,Tokopedia,Wholesale Promo,148000,0.0,Harga Grosir,DKI Jakarta,Jakarta Timur,Grosir,Soto,2026-05-01,2026-05-31,100,0.0033
2026-05-29,Wings,Wings Group,Mie sedap soto 1 dus | Mie Sedaap kuah soto 1 dus | Mie sedaap soto ku,SKU-231B2B69,125500,125500,Toko Kelontong Digital,Tokopedia,Wholesale Promo,125500,0.0,Harga Grosir,DKI Jakarta,Jakarta Utara,Grosir,Soto,2026-05-01,2026-05-31,5,0.0002
2026-05-29,Wings,Wings Group,Sedaap Baked Mie Instan Soto 76 gr x 48 pcs,SKU-0772BE01,180000,180000,Toko Grosir Sembako,Tokopedia,Regular,180000,0.0,-,Jawa Barat,Bekasi,Satuan,Soto,2026-05-01,2026-05-31,18,0.0006
2026-05-29,Wings,Wings Group,mie sedaap mie instan macam-macam rasa 12 pcs,SKU-72F0FAFF,45000,45000,Supermarket Online,Tokopedia,Bundling Promo,45000,0.0,Beli Banyak Lebih Murah,Banten,Tangerang,Bundling,Lainnya / Mix,2026-05-01,2026-05-31,0,0.0
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Goreng Korean Cheese Buldak 86gr x 15,SKU-FF31D173,71100,71100,Toko Kelontong Digital,Tokopedia,Regular,71100,0.0,-,DKI Jakarta,Jakarta Selatan,Satuan,Spicy / Korean,2026-05-01,2026-05-31,250,0.0083
2026-05-29,Wings,Wings Group,COD Mie sedaap dus goreng soto ayam bawang Food Noodles Instan Kuah Kari Makanan,SKU-52D3761A,148000,148000,Toko Kelontong Digital,Tokopedia,Regular,148000,0.0,-,DKI Jakarta,Jakarta Pusat,Satuan,Soto,2026-05-01,2026-05-31,30,0.001
2026-05-29,Wings,Wings Group,1 dus Mie Sedaap Soto / Ayam Bawang 76g/71g isi 40 pcs,SKU-D9F62A75,135000,135000,Mitra Distributor,Tokopedia,Wholesale Promo,135000,0.0,Harga Grosir,Jawa Barat,Bandung,Grosir,Soto,2026-05-01,2026-05-31,10,0.0003
2026-05-29,Wings,Wings Group,Sedaap Mie sedaap all variang harga murah perkarton varian rasa lengkap,SKU-FE22F3DA,110000,110000,Retail Express,Tokopedia,Wholesale Promo,110000,0.0,Harga Grosir,Jawa Timur,Surabaya,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,2,0.0001
2026-05-29,Wings,Wings Group,Kab. Pasuruan,SKU-1925548F,113000,113000,Mitra Distributor,Tokopedia,Regular,113000,0.0,-,Jawa Barat,Depok,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,7,0.0002
2026-05-29,Wings,Wings Group,Sedap goreng ayam bawang soto kartonan murah Instan Mie,SKU-4A7E9F2C,149999,149999,Official Store,Tokopedia,Wholesale Promo,149999,0.0,Harga Grosir,DKI Jakarta,Jakarta Selatan,Grosir,Soto,2026-05-01,2026-05-31,3,0.0001
2026-05-29,Indofood,Indofood,10 PCS - Indomie Goreng Spesial 80 Gr,SKU-F756D507,42700,42700,Official Store,Tokopedia,Bundling Promo,42700,0.0,Beli Banyak Lebih Murah,Banten,Tangerang Selatan,Bundling,Goreng Spesial,2026-05-01,2026-05-31,50000,1.6674
2026-05-29,Indofood,Indofood,10 PCS - Indomie Kuah Soto Mie 70 Gr,SKU-4DAF4467,40600,40600,Toko Kelontong Digital,Tokopedia,Bundling Promo,40600,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Pusat,Bundling,Soto,2026-05-01,2026-05-31,2000,0.0667
2026-05-29,Indofood,Indofood,10 PCS - Indomie Kuah Ayam Bawang 69 Gr,SKU-B9E4BB76,40600,40600,Mitra Distributor,Tokopedia,Bundling Promo,40600,0.0,Beli Banyak Lebih Murah,Jawa Barat,Bandung,Bundling,Ayam Bawang,2026-05-01,2026-05-31,10000,0.3335
2026-05-29,Indofood,Indofood,Indofood indomie All varian per 1pcs/5pcs & 10pcs,SKU-199F9794,3199,3199,Retail Express,Tokopedia,Bundling Promo,3199,0.0,Beli Banyak Lebih Murah,Sumatera Utara,Medan,Bundling,Lainnya / Mix,2026-05-01,2026-05-31,250,0.0083
2026-05-29,Indofood,Indofood,PROMO!! INDOMIE GORENG 1 KARTON/ DUS ISI 40 PCS,SKU-014B8E35,120000,120000,Toko Grosir Sembako,Tokopedia,Wholesale Promo,120000,0.0,Harga Grosir,Jawa Timur,Malang,Grosir,Goreng Spesial,2026-05-01,2026-05-31,90,0.003
2026-05-29,Indofood,Indofood,Indomie CAMPUR MIX RASA 1 Dus isi 40,SKU-40610674,144990,144990,Official Store,Tokopedia,Wholesale Promo,144990,0.0,Harga Grosir,Jawa Timur,Malang,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,250,0.0083
2026-05-29,Indofood,Indofood,MI INSTAN INDOMIE MIE GORENG,SKU-110E080B,128000,128000,Official Store,Tokopedia,Regular,128000,0.0,-,Jawa Barat,Depok,Satuan,Goreng Spesial,2026-05-01,2026-05-31,100,0.0033
2026-05-29,Indofood,Indofood,CTN - Indomie Goreng Spesial 80 Gr,SKU-786AC072,170800,170800,Toko Grosir Sembako,Tokopedia,Regular,170800,0.0,-,Jawa Barat,Bandung,Satuan,Goreng Spesial,2026-05-01,2026-05-31,10000,0.3335
2026-05-29,Indofood,Indofood,Indomie Mie Instan Indomie Goreng Indomie Kuah Soto Ayam Bawang Kari,SKU-D44A1752,4500,4500,Retail Express,Tokopedia,Regular,4500,0.0,-,Jawa Barat,Bekasi,Satuan,Soto,2026-05-01,2026-05-31,50000,1.6674
2026-05-29,Indofood,Indofood,10 PCS - Indomie Goreng Rendang 91 Gr,SKU-7A701378,42700,42700,Mitra Distributor,Tokopedia,Bundling Promo,42700,0.0,Beli Banyak Lebih Murah,Jawa Timur,Surabaya,Bundling,Rendang,2026-05-01,2026-05-31,10000,0.3335
2026-05-29,Indofood,Indofood,Indomie All Varian Rasa 69g Paket 3 / 5 / 10 Pcs Banyak Pilihan,SKU-96927101,14100,14100,Toko Grosir Sembako,Tokopedia,Bundling Promo,14100,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Selatan,Bundling,Lainnya / Mix,2026-05-01,2026-05-31,50000,1.6674
2026-05-29,Indofood,Indofood,Indomie 1dus isi 40bungkus atau 1/2dus isi 20bungkus,SKU-5E3F1252,72000,72000,Toko Kelontong Digital,Tokopedia,Wholesale Promo,72000,0.0,Harga Grosir,Jawa Barat,Depok,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,500,0.0167
2026-05-29,Indofood,Indofood,INDOMIE GORENG 1 DUS ISI 40 PCS KHUSUS PENGIRIMAN INSTANT,SKU-BF628115,121000,121000,Retail Express,Tokopedia,Wholesale Promo,121000,0.0,Harga Grosir,Jawa Barat,Depok,Grosir,Goreng Spesial,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Indofood,Indofood,[New Arrival Day] Indomie Goreng Spesial Plus 5 In 1 - 80gr,SKU-2BD36D0D,21080,21080,Toko Kelontong Digital,Tokopedia,Regular,21080,0.0,-,DKI Jakarta,Jakarta Barat,Satuan,Goreng Spesial,2026-05-01,2026-05-31,10000,0.3335
2026-05-29,Indofood,Indofood,10 PCS - Indomie Kuah Ayam Spesial 68 Gr,SKU-FB77303E,40600,40600,Supermarket Online,Tokopedia,Bundling Promo,40600,0.0,Beli Banyak Lebih Murah,Jawa Tengah,Surakarta,Bundling,Lainnya / Mix,2026-05-01,2026-05-31,750,0.025
2026-05-29,Indofood,Indofood,Indomie rasa soto isi 1 dus 40 pcs,SKU-2A6FFBF4,107000,107000,Official Store,Tokopedia,Wholesale Promo,107000,0.0,Harga Grosir,Jawa Barat,Depok,Grosir,Soto,2026-05-01,2026-05-31,100,0.0033
2026-05-29,Indofood,Indofood,Indomie Mi Goreng Special 1 Dus Isi 40 Bungkus Mie Instant Indomie Goreng Hanya Berlaku Untuk Pengiriman Same Day Dan Instant,SKU-DF4233A7,149500,149500,Mitra Distributor,Tokopedia,Wholesale Promo,149500,0.0,Harga Grosir,Jawa Barat,Bandung,Grosir,Goreng Spesial,2026-05-01,2026-05-31,7000,0.2334
2026-05-29,Indofood,Indofood,Indomie Semua Rasa / Indomie Mix Semua Rasa Campur (DIKIRIM SESUAI STOCK) - Varian Mi Instan Terbaik untuk Kenikmatan Anda,SKU-C6F97EE4,76000,76000,Toko Kelontong Digital,Tokopedia,Regular,76000,0.0,-,DKI Jakarta,Jakarta Utara,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,500,0.0167
2026-05-29,Indofood,Indofood,INDOMIE 1 DUS Bisa Campur Rasa,SKU-FE663CF3,159000,159000,Toko Grosir Sembako,Tokopedia,Wholesale Promo,159000,0.0,Harga Grosir,Jawa Barat,Depok,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,90,0.003
2026-05-29,Indofood,Indofood,INDOMIE GORENG 1 DUS ISI 40PCS TERMURAH,SKU-09BAB709,68500,68500,Toko Grosir Sembako,Tokopedia,Wholesale Promo,68500,0.0,Harga Grosir,DKI Jakarta,Jakarta Barat,Grosir,Goreng Spesial,2026-05-01,2026-05-31,250,0.0083
2026-05-29,Indofood,Indofood,10 PCS - Indomie Kuah Kari Ayam 72 Gr,SKU-6E1D139A,42700,42700,Toko Grosir Sembako,Tokopedia,Bundling Promo,42700,0.0,Beli Banyak Lebih Murah,Jawa Barat,Bogor,Bundling,Kari,2026-05-01,2026-05-31,10000,0.3335
2026-05-29,Indofood,Indofood,indomie goreng 10 pc hemat,SKU-70CD8E74,40000,40000,Retail Express,Tokopedia,Regular,40000,0.0,-,Jawa Timur,Malang,Satuan,Goreng Spesial,2026-05-01,2026-05-31,80,0.0027
2026-05-29,Indofood,Indofood,"Indomie Goreng 10 Bungkus - Makanan Instan - Food, Noodles",SKU-5C3F1ACA,41500,41500,Toko Kelontong Digital,Tokopedia,Regular,41500,0.0,-,DKI Jakarta,Jakarta Selatan,Satuan,Goreng Spesial,2026-05-01,2026-05-31,100,0.0033
2026-05-29,Indofood,Indofood,10 PCS - Indomie Goreng Ayam Panggang Jumbo 127 Gr,SKU-9538F1C5,53100,53100,Retail Express,Tokopedia,Bundling Promo,53100,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Utara,Bundling,Goreng Spesial,2026-05-01,2026-05-31,8000,0.2668
2026-05-29,Indofood,Indofood,Paket 10 Bungkus Indomie Goreng Instan Food Noodles,SKU-45488AC4,42999,42999,Official Store,Tokopedia,Regular,42999,0.0,-,DKI Jakarta,Jakarta Timur,Satuan,Goreng Spesial,2026-05-01,2026-05-31,9000,0.3001
2026-05-29,Indofood,Indofood,INDOMIE GORENG SPC 86 GRAM,SKU-1DF3E6D8,3300,3300,Toko Kelontong Digital,Tokopedia,Regular,3300,0.0,-,Jawa Timur,Malang,Satuan,Goreng Spesial,2026-05-01,2026-05-31,3000,0.1
2026-05-29,Indofood,Indofood,Indomie Mix Campur Rasa 1 Dus isi 40 Pcs [Tulis di Note],SKU-19B23A26,164827,164827,Supermarket Online,Tokopedia,Wholesale Promo,164827,0.0,Harga Grosir,Jawa Timur,Malang,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,3000,0.1
2026-05-29,Indofood,Indofood,INDOMIE All Variant Lengkap 1 Dus Ayam Instan Kaldu Kari,SKU-084FB4A1,143900,143900,Retail Express,Tokopedia,Wholesale Promo,143900,0.0,Harga Grosir,DKI Jakarta,Jakarta Pusat,Grosir,Kari,2026-05-01,2026-05-31,7000,0.2334
2026-05-29,Indofood,Indofood,promo 1 dus indomie  isi 40 pcs Makanan Pedas Instan Food Goreng Noodles Ramen,SKU-5B226F54,120000,120000,Retail Express,Tokopedia,Wholesale Promo,120000,0.0,Harga Grosir,Jawa Barat,Bandung,Grosir,Goreng Spesial,2026-05-01,2026-05-31,100,0.0033
